"","BEGR","BOOT","BOXR","C596","C834","C835","C991","CWM3","DRSN","F102","F106","F108","F109","F110","F113","F114","F118","F123","F125","F127","F128","F131","F133","F134","F135","F137","F138","F141","F142","F146","F148","F149","F151","F153","F154","F155","F157","F159","F162","F164","F165","F167","F175","F176","F178","F180","F181","F182","F188","F190","F194","F196","F198","F203","F215","F218","F219","F220","F222","F228","F236","F237","F248","F258","F268","F276","FB02","FB05","FB07","FB09","FB10","FB11","FB13","FB15","FB20","FB25","FB27","FB28","FB33","FB35","FB36","FB43","FB44","FB48","FB54","FB55","FB63","FB65","FB66","FB78","FB79","FB87","FB90","FB92","FB93","HAIR","HBMB","HIQQ","IKN2","JOSC","LDMA","LIZD","LNPC","LNPF","M145","MPTB","PNBT","PSDQ","RTMW","RY34","SOLB","TCTV","TDTL","TSMV","VSTH","WHOO","ZELD"
"LIZD",0,0,0,0.00277777777777778,0.00851063829787234,0.0026246719160105,0,0.0142857142857143,0.00738007380073801,0,0,0.00324675324675325,0,0.00284090909090909,0,0.0150375939849624,0,0.00180831826401447,0.0016,0.00146627565982405,0.00141043723554302,0.00218579234972678,0,0,0,0,0.00142450142450142,0,0.00211416490486258,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00212314225053079,0,0,0,0,0.00559701492537313,0,0,0.00617283950617284,0,0,0,0,0,0.00460829493087558,0,0.00170068027210884,0,0,0.010958904109589,0.00952380952380952,0,0.00189035916824197,0.00214132762312634,0.00166389351081531,0,0,0,0,0,0.00194552529182879,0.00163398692810458,0,0,0.00174216027874564,0,0,0.00452488687782805,0,0,0.00835654596100279,0,0,0,0,0,0.00609756097560976,0,0.00253485424588086,0.0102564102564103,0,0,0,0,0,0,0.010752688172043,0,0,1,0,0,0.0113636363636364,0,0,0,0,0,0.00632911392405063,0.0240963855421687,0,0,0,0.0205479452054795,0
"LNPC",0,0.0072463768115942,0.0170454545454545,0.00268096514745308,0,0,0.0386266094420601,0,0,0.0338983050847458,0,0,0,0,0.00114285714285714,0,0,0,0,0,0,0.00107642626480086,0.00118063754427391,0.0828025477707006,0,0,0,0.0114678899082569,0,0,0,0.0115740740740741,0.00376647834274953,0,0,0,0.00162074554294976,0,0.0285714285714286,0.00267379679144385,0,0,0,0.00305810397553517,0,0,0.00427350427350427,0,0,0.00941176470588235,0,0,0,0.00657894736842105,0.00323624595469256,0,0,0,0,0,0,0.0213903743315508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420168067226891,0,0,0,0,0,0,0,0,0.000966183574879227,0,0,0.131736526946108,0,0.0368098159509202,0,0,0.126760563380282,0,1,0,0,0,0.00574712643678161,0,0.0404624277456647,0,0,0,0.125,0,0.00598802395209581,0,0.0153846153846154
"LNPF",0,0.00740740740740741,0.0171919770773639,0.0027027027027027,0,0,0.0346320346320346,0,0,0.0465116279069767,0,0,0,0,0.00114678899082569,0,0,0,0,0,0,0.00107991360691145,0.00118483412322275,0.04375,0,0.00175131348511384,0,0.0115473441108545,0,0,0,0.014018691588785,0.00189035916824197,0,0.00452488687782805,0,0.00162866449511401,0,0.0350877192982456,0.00813008130081301,0,0,0,0,0,0,0.0043010752688172,0,0,0.00471698113207547,0,0,0,0.00662251655629139,0.00326797385620915,0,0,0,0,0,0,0.0188172043010753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221238938053097,0,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0,0,0.000968992248062015,0,0,0.100591715976331,0,0.0440251572327044,0,0,0.0979020979020979,0,0.380165289256198,1,0,0,0.00584795321637427,0,0.0172413793103448,0,0,0,0.0930232558139535,0,0.00609756097560976,0,0.0078125
"M145",0,0,0,0.00508905852417303,0.0019723865877712,0,0,0.113924050632911,0.00655737704918033,0,0.00155763239875389,0,0.0034324942791762,0.00259067357512953,0.00111607142857143,0.00228310502283105,0.00114678899082569,0,0,0,0.00134589502018843,0.00210748155953635,0.00230680507497117,0,0.00147710487444609,0.00168067226890756,0.00272108843537415,0,0,0.0010183299389002,0,0,0,0,0.00408163265306122,0,0.00156739811912226,0.00278940027894003,0.005,0,0.0130597014925373,0,0.00204918032786885,0.0028735632183908,0.00116144018583043,0.0050761421319797,0,0,0.00134228187919463,0,0,0.0025974025974026,0.00257400257400257,0,0,0,0.150684931506849,0.0015527950310559,0,0.00424929178470255,0.00205338809034908,0.00248756218905473,0.00571428571428571,0.0036697247706422,0.00177619893428064,0,0,0,0.00436205016357688,0,0.00583090379008746,0,0,0,0.00125,0.00470219435736677,0.01669449081803,0,0,0,0.0069204152249135,0,0.00763358778625954,0,0,0.00132275132275132,0,0.0107181136120043,0.00289017341040462,0.00181818181818182,0.00243013365735115,0.019047619047619,0.00284629981024668,0.00125628140703518,0.00484652665589661,0,0.165680473372781,0,0.00244498777506112,0.00306748466257669,0,0.0113636363636364,0,0,1,0.00280112044817927,0,0.2,0,0,0.00284900284900285,0.0149253731343284,0,0.06875,0,0,0
"MPTB",0,0,0.0396039603960396,0.0207547169811321,0.0186915887850467,0.0446096654275093,0,0,0.0342465753424658,0,0.00126903553299492,0.0230125523012552,0.0138751238850347,0.066,0.000959692898272553,0.0121107266435986,0.00691699604743083,0.00547945205479452,0.0241423125794155,0.00700116686114352,0.00678733031674208,0.0319849482596425,0.00694444444444444,0,0,0,0.00914285714285714,0,0.013953488372093,0.0107430617726052,0,0.00666666666666667,0.00143061516452074,0.0075046904315197,0,0.00600600600600601,0,0.0116959064327485,0,0.00743494423791822,0.00291120815138282,0.076056338028169,0.00897666068222621,0,0.00699300699300699,0,0,0.0155367231638418,0.00790960451977401,0,0.0222222222222222,0.0166112956810631,0.0109289617486339,0.00805152979066022,0,0,0.0127226463104326,0.00126582278481013,0.0145118733509235,0.00117096018735363,0.0292207792207792,0.0300187617260788,0.0755939524838013,0.0191176470588235,0.00995732574679943,0.0109204368174727,0.02088772845953,0,0,0,0.00360144057623049,0.00247320692497939,0.00288600288600289,0.00506970849176172,0.027114967462039,0.0102695763799743,0.0188933873144399,0,0.00108813928182807,0.0075187969924812,0.00413793103448276,0.00476947535771065,0.0524271844660194,0,0,0,0,0.000919117647058824,0.00719424460431655,0.0014367816091954,0.00935550935550936,0.036101083032491,0.0025,0.0064034151547492,0.0118577075098814,0,0.00292397660818713,0,0.0451127819548872,0.0327510917030568,0,0,0,0,0.00280112044817927,1,0,0,0,0.692063492063492,0.0618336886993603,0.0204081632653061,0,0,0,0.00920245398773006,0
"PNBT",0,0.309090909090909,0,0,0,0,0.0040650406504065,0,0,0,0.00159744408945687,0,0,0,0.00685714285714286,0,0.00351288056206089,0.00175131348511384,0,0,0,0.00107066381156317,0.008274231678487,0.00574712643678161,0.00914634146341463,0.0157618213660245,0.00980392156862745,0.0113378684807256,0,0.00729166666666667,0.00610500610500611,0.00454545454545455,0.0112781954887218,0,0.00436681222707424,0.00237812128418549,0.0146579804560261,0.00860832137733142,0,0.0160427807486631,0,0,0.00104058272632674,0.00301204819277108,0.00954653937947494,0,0,0,0.0138888888888889,0,0,0.00934579439252336,0.00527009222661397,0.0197802197802198,0.00318471337579618,0.00451467268623025,0,0.0064,0.00998336106489185,0.00434782608695652,0,0.010443864229765,0,0,0.0055045871559633,0,0,0,0.00443951165371809,0.00657894736842105,0.00447093889716841,0,0,0.00158730158730159,0,0,0.00168918918918919,0.00655021834061135,0.00530503978779841,0,0.00711743772241993,0.00427350427350427,0,0.00411522633744856,0.00538793103448276,0.00542740841248304,0,0.00216216216216216,0,0,0.00496894409937888,0,0.00482625482625483,0,0.00165289256198347,0.00518134715025907,0,0,0,0,0.00609756097560976,0,0.00574712643678161,0.00584795321637427,0,0,1,0,0,0,0,0,0,0,0.76530612244898,0,0
"PSDQ",0,0,0.00289017341040462,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0.00115740740740741,0,0.00119047619047619,0,0,0,0,0,0.00359712230215827,0,0.00155038759689922,0.00177619893428064,0.00142045454545455,0,0.00210526315789474,0,0,0,0,0,0.00469483568075117,0,0.00165016501650165,0,0.00595238095238095,0,0.00988142292490119,0,0.00105820105820106,0.00316455696202532,0,0.0440251572327044,0,0,0,0,0,0.0013531799729364,0.00134048257372654,0,0,0,0.111111111111111,0.00163398692810458,0,0.00296296296296296,0,0,0,0,0.00188323917137476,0.00213219616204691,0,0,0.00338600451467269,0,0.00765696784073507,0,0,0,0,0.00329489291598023,0.00698080279232112,0,0,0,0.00548446069469835,0,0,0,0,0,0,0.00441014332965821,0,0.00193050193050193,0,0.0153846153846154,0.00293542074363992,0,0.00340136054421769,0,0.222222222222222,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0.158333333333333,0,0,0
"RTMW",0,0,0.0165745856353591,0,0,0,0.008,0,0,0.0546448087431694,0,0,0,0,0.00453514739229025,0,0.00116144018583043,0,0,0,0,0,0.00116686114352392,0.0169491525423729,0,0.00343053173241852,0,0.0044543429844098,0,0,0,0.022883295194508,0.00369685767097967,0,0,0,0.00319488817891374,0,0.0160427807486631,0.00260416666666667,0.00188323917137476,0,0,0.0119760479041916,0,0,0.00840336134453781,0,0,0.0045766590389016,0,0,0,0.0129589632829374,0.00313479623824451,0,0,0.00157977883096367,0,0.0028735632183908,0,0.0315789473684211,0,0,0,0,0,0.00185873605947955,0.00220264317180617,0,0,0.000945179584120983,0,0,0,0.00158982511923688,0,0.00431034482758621,0.00131233595800525,0,0.00528169014084507,0,0,0.00403225806451613,0,0.00134228187919463,0,0.00539374325782093,0.00886262924667651,0,0,0,0.00191570881226054,0.00127388535031847,0.00163934426229508,0.087431693989071,0,0.0529411764705882,0,0.00317460317460317,0.0429447852760736,0,0.0404624277456647,0.0172413793103448,0,0,0,0,1,0,0,0,0.0266666666666667,0,0,0,0.00709219858156028
"RY34",0,0,0.0355140186915888,0.0196779964221825,0.0224550898203593,0.0368421052631579,0,0,0.0387931034482759,0,0.00122399020807834,0.0237154150197628,0.0144648023143684,0.0544090056285178,0.00186915887850467,0.0165562913907285,0.00672430355427474,0.00527009222661397,0.0321384425216316,0.00790960451977401,0.00767543859649123,0.0320806599450046,0.00772200772200772,0,0,0,0.0110864745011086,0,0.013353115727003,0.0104712041884817,0,0.00635930047694754,0.00137362637362637,0.0089126559714795,0,0.00388349514563107,0,0.0113122171945701,0,0.00528169014084507,0.0041958041958042,0.0731070496083551,0.00786713286713287,0,0.00875486381322957,0,0,0.0246575342465753,0.00765864332603939,0,0.0268714011516315,0.015005359056806,0.0127388535031847,0.00614439324116743,0,0,0.00945626477541371,0,0.0178571428571429,0.00113250283125708,0.027906976744186,0.0339892665474061,0.0689655172413793,0.0183356840620592,0.00681198910081744,0.00894187779433681,0.0214105793450882,0,0,0,0.00348027842227378,0.0032232070910556,0.00416088765603329,0.00488997555012225,0.029535864978903,0.0124069478908189,0.0195058517555267,0,0.00105485232067511,0.0117370892018779,0.00531208499335989,0.0060882800608828,0.055452865064695,0,0,0,0,0.000895255147717099,0.00695249130938586,0.00276243093922652,0.0101010101010101,0.0378657487091222,0.00325732899022801,0.00517063081695967,0.0114213197969543,0,0,0,0.0409252669039146,0.0286885245901639,0,0,0,0,0,0.692063492063492,0,0,0,1,0.054,0.0160857908847185,0,0,0,0.00845070422535211,0
"SOLB",0,0,0.0156555772994129,0.0113421550094518,0.00777604976671851,0.033457249070632,0,0.00317460317460317,0.0113122171945701,0,0,0.00415800415800416,0.0029585798816568,0.667721518987342,0,0.0157894736842105,0.00695825049701789,0.00137551581843191,0.0178117048346056,0.00468933177022274,0,0.0120593692022263,0.000992063492063492,0,0,0,0,0,0.00465116279069767,0.00447227191413238,0,0,0,0.00188679245283019,0,0.00402010050251256,0,0.0105882352941176,0,0.00374531835205993,0,0.0473537604456825,0.014519056261343,0,0.002,0,0.00158730158730159,0.0229555236728838,0.00453514739229025,0,0.0288065843621399,0.00773480662983425,0.00547045951859956,0.00161550888529887,0,0,0.0261780104712042,0.00127551020408163,0.00659630606860158,0,0.0129032258064516,0.00929368029739777,0.0314465408805031,0.00733137829912024,0.00142247510668563,0.003125,0.0117340286831812,0,0.00283553875236295,0.00130378096479791,0,0.000827129859387924,0.00145348837209302,0.00127226463104326,0.0129171151776103,0.00256739409499358,0.00807537012113055,0,0,0.00763358778625954,0,0,0.0428015564202335,0,0,0,0,0.000924214417744917,0.0060313630880579,0,0.00730688935281837,0.0518518518518519,0.000836120401337793,0.00213903743315508,0.0106100795755968,0,0,0,0.0338345864661654,0.0241228070175439,0,0.00632911392405063,0,0,0.00284900284900285,0.0618336886993603,0,0,0,0.054,1,0.0207715133531157,0,0,0,0.00623052959501558,0
"TCTV",0,0,0.00815217391304348,0,0.0101010101010101,0.00245700245700246,0,0.00598802395209581,0.0170068027210884,0,0,0.00600600600600601,0.00346420323325635,0.0188172043010753,0,0.0189125295508274,0,0,0.00462249614791988,0,0,0.00855614973262032,0,0,0,0,0.00137362637362637,0,0.00603621730382294,0.00205549845837616,0,0.0022271714922049,0,0.00789473684210526,0,0.00235571260306243,0,0.00423728813559322,0,0,0,0.00884955752212389,0.00103199174406605,0,0.00117233294255569,0,0,0.00892857142857143,0,0,0.00859598853868195,0,0.0012987012987013,0,0,0,0.00826446280991736,0,0,0,0.00628930817610063,0.00253807106598985,0.0238095238095238,0.00559701492537313,0,0.00202839756592292,0.0048,0.00184842883548983,0.0044004400440044,0.00161550888529887,0.00146842878120411,0.000942507068803016,0,0.00156739811912226,0.0101910828025478,0.00158227848101266,0.0203735144312394,0,0,0,0.00525394045534151,0,0.0237467018469657,0,0,0.00402144772117962,0.0022883295194508,0.00107066381156317,0.0117994100294985,0,0.00245398773006135,0.0194174757281553,0.000954198473282443,0.00381679389312977,0.00326797385620915,0.00497512437810945,0,0,0.0229007633587786,0.00949367088607595,0,0.0240963855421687,0,0,0.0149253731343284,0.0204081632653061,0,0,0,0.0160857908847185,0.0207715133531157,1,0,0,0,0.0174418604651163,0
"TDTL",0,0,0.00911854103343465,0,0.00217391304347826,0,0.0188679245283019,0,0,0.0328947368421053,0,0,0.00120627261761158,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0.0146699266503667,0,0,0,0.00488997555012225,0.00396039603960396,0,0,0,0.00169204737732657,0,0.0335570469798658,0.0115942028985507,0,0,0,0,0,0,0.00225733634311512,0.0019047619047619,0,0.00248756218905473,0,0,0,0.00697674418604651,0,0,0,0,0,0,0.00227272727272727,0.0028169014084507,0,0.00806451612903226,0,0,0.00170068027210884,0,0,0,0,0,0,0,0.00533333333333333,0,0,0,0,0,0,0,0,0.00471698113207547,0.00110987791342952,0.00141043723554302,0,0,0,0,0,0,0,0,0,0.0448717948717949,0,0.036231884057971,0,0,0.0634920634920635,0,0.125,0.0930232558139535,0,0,0,0,0.0266666666666667,0,0,0,1,0,0,0,0.0192307692307692
"TSMV",0,0,0.0029673590504451,0.0028328611898017,0,0,0,0.08,0,0,0.00333333333333333,0,0,0,0.00116959064327485,0,0.00120336943441637,0,0,0,0,0,0.00242130750605327,0,0.00157232704402516,0,0.00143884892086331,0,0,0.00106269925611052,0.00250941028858218,0,0,0,0,0.00122399020807834,0,0.00147710487444609,0,0,0.0161943319838057,0,0.00106837606837607,0.0065359477124183,0.00244200244200244,0.0608108108108108,0,0,0,0,0,0.00136986301369863,0.00135685210312076,0,0,0.00238663484486874,0.0292682926829268,0.00332225913621262,0,0.00602409638554217,0,0.00277008310249307,0,0,0.00191570881226054,0,0,0,0.00571428571428571,0.00513698630136986,0.00933125972006221,0,0,0,0,0.00334448160535117,0.0106761565836299,0,0,0,0.0074487895716946,0,0,0,0.00110253583241455,0.0013986013986014,0,0.00333704115684093,0.00153374233128834,0,0.00127713920817369,0.0078125,0.0019723865877712,0,0.00519031141868512,0,0.209302325581395,0,0,0,0,0,0,0,0.06875,0,0,0.158333333333333,0,0,0,0,0,1,0,0,0
"VSTH",0,0.234234234234234,0,0,0,0,0.00418410041841004,0,0,0,0,0,0,0,0.00691244239631336,0,0.00354191263282172,0.00177304964539007,0,0,0,0.00107874865156419,0.00834326579261025,0.00598802395209581,0.00924499229583975,0.0159574468085106,0.0099009900990099,0.0162037037037037,0,0.00734522560335782,0.00739827373612824,0.00694444444444444,0.00950570342205323,0,0.0045045045045045,0.00239808153477218,0.0181818181818182,0.00723589001447178,0,0.0163487738419619,0,0,0.0010482180293501,0.00307692307692308,0.00962695547533093,0,0,0,0.0140252454417952,0,0,0.00807537012113055,0.00531914893617021,0.0200892857142857,0.0065359477124183,0.00458715596330275,0,0.00810372771474878,0.00840336134453781,0.00586510263929619,0,0.00795755968169761,0,0,0.00371057513914657,0,0,0,0.00559910414333707,0.00665557404326123,0.00451807228915663,0,0,0.00160513643659711,0,0,0.00342465753424658,0.00665188470066519,0.00535475234270415,0,0.00539568345323741,0.00433839479392625,0,0.00423728813559322,0.00433839479392625,0.00547945205479452,0,0.00327153762268266,0,0,0.00375469336670839,0,0.00485908649173955,0,0.00167224080267559,0.00537634408602151,0,0,0,0,0.00636942675159236,0,0.00598802395209581,0.00609756097560976,0,0,0.76530612244898,0,0,0,0,0,0,0,1,0,0.00775193798449612
"WHOO",0,0,0.00286532951289398,0.00273972602739726,0.0458515283842795,0.00519480519480519,0,0.00684931506849315,0.0036101083032491,0,0.00163132137030995,0,0,0.0112994350282486,0,0.0275689223057644,0.00356718192627824,0,0.017741935483871,0.00145560407569141,0.0113154172560113,0.00217391304347826,0,0,0,0,0.00711237553342817,0,0.0191489361702128,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0.00317124735729387,0,0.00120192307692308,0.00595238095238095,0,0.0149253731343284,0,0,0,0.00405405405405405,0,0,0,0,0,0,0,0,0.02,0,0.0157232704402516,0.00387596899224806,0.0056390977443609,0.0172043010752688,0.0218855218855219,0,0,0,0,0,0,0,0.0171277997364954,0.00327868852459016,0.00694444444444444,0.00223713646532438,0,0,0.00362976406533575,0,0,0.00434782608695652,0,0,0,0,0.00605143721633888,0.00191938579654511,0.00125786163522013,0.010126582278481,0,0.00261096605744125,0.00338409475465313,0,0,0,0.016,0.00336700336700337,0,0.0205479452054795,0,0,0,0.00920245398773006,0,0,0,0.00845070422535211,0.00623052959501558,0.0174418604651163,0,0,0,1,0
"ZELD",0,0,0.00313479623824451,0,0,0,0.0515463917525773,0,0,0.013986013986014,0,0,0,0,0.00239234449760766,0,0.00246305418719212,0,0,0,0,0,0.00123609394313968,0.00763358778625954,0,0.00373831775700935,0,0.020253164556962,0,0,0,0.00503778337531486,0.0227272727272727,0,0,0.00125156445556946,0.00694444444444444,0,0,0.00898203592814371,0,0,0.00108932461873638,0.00346020761245675,0,0,0.00699300699300699,0,0,0.0051413881748072,0,0,0,0.00238095238095238,0.0421455938697318,0,0,0,0,0.00308641975308642,0,0.00291545189504373,0,0,0,0,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0.00239808153477218,0,0,0.00191570881226054,0,0,0,0.00112485939257593,0.00143472022955524,0,0,0,0,0,0,0.00100300902708124,0,0,0.00666666666666667,0,0.00769230769230769,0,0,0,0,0.0153846153846154,0.0078125,0,0,0,0,0.00709219858156028,0,0,0,0.0192307692307692,0,0.00775193798449612,0,1
